trade_date,rolling_ic_mean,rolling_icir,window,factor,return_col,method
2022-08-09,-0.017236269334074284,-0.28271197079885463,12,turnover_20,future_return_20,spearman
2022-08-10,-0.005825692321941282,-0.09492881806860538,12,turnover_20,future_return_20,spearman
2022-08-11,0.01148467166805594,0.1686872723037372,12,turnover_20,future_return_20,spearman
2022-08-12,0.020941002130221358,0.289771587184508,12,turnover_20,future_return_20,spearman
2022-08-15,0.02432493874561115,0.32523980136589836,12,turnover_20,future_return_20,spearman
2022-08-16,0.026807446512920254,0.3421183633905957,12,turnover_20,future_return_20,spearman
2022-08-17,0.025457688864190666,0.30676721091426173,12,turnover_20,future_return_20,spearman
2022-08-18,0.03249513753820506,0.3787407581723147,12,turnover_20,future_return_20,spearman
2022-08-19,0.05024411542888897,0.668561900006211,12,turnover_20,future_return_20,spearman
2022-08-22,0.06449013614893026,0.9054683480598178,12,turnover_20,future_return_20,spearman
2022-07-08,0.051606927850328804,0.905918455709713,12,amihud_20,future_return_20,spearman
2022-07-11,0.05464216250545788,1.03844180025728,12,amihud_20,future_return_20,spearman
2022-07-12,0.05852320088913588,1.1719284407894288,12,amihud_20,future_return_20,spearman
2022-07-13,0.07298941063875769,1.1447326650732674,12,amihud_20,future_return_20,spearman
2022-07-14,0.07738816337871632,1.2542062307098893,12,amihud_20,future_return_20,spearman
2022-07-15,0.07807724367879969,1.3328058210473128,12,amihud_20,future_return_20,spearman
2022-07-18,0.07052421969065482,1.1434000317377755,12,amihud_20,future_return_20,spearman
2022-07-19,0.07291840326016487,1.2491647667792198,12,amihud_20,future_return_20,spearman
2022-07-20,0.07143651014170604,1.2156700266789706,12,amihud_20,future_return_20,spearman
2022-07-21,0.06636565712697974,1.0425572029951036,12,amihud_20,future_return_20,spearman
2022-07-22,0.058307863295359835,0.7480759388264908,12,amihud_20,future_return_20,spearman
2022-07-25,0.04097897564138187,0.4428806069511445,12,amihud_20,future_return_20,spearman
2022-07-26,0.017139020098175424,0.1663630473895801,12,amihud_20,future_return_20,spearman
2022-07-27,0.000828933963137909,0.007623503936542947,12,amihud_20,future_return_20,spearman
2022-07-28,-0.01267018616282301,-0.11809671012890631,12,amihud_20,future_return_20,spearman
2022-07-29,-0.03440307492822081,-0.39388207467604625,12,amihud_20,future_return_20,spearman
2022-08-01,-0.04675372788737613,-0.6374104094368575,12,amihud_20,future_return_20,spearman
2022-08-02,-0.05542743354635548,-0.9003153287231709,12,amihud_20,future_return_20,spearman
2022-08-03,-0.05903491710660369,-0.9826959674382922,12,amihud_20,future_return_20,spearman
2022-08-04,-0.060956747244605,-1.0510856534088395,12,amihud_20,future_return_20,spearman
2022-08-05,-0.06795406131332779,-1.4264564804220088,12,amihud_20,future_return_20,spearman
2022-08-08,-0.06676391590256554,-1.3565603897085237,12,amihud_20,future_return_20,spearman
2022-08-09,-0.05942391405019914,-1.1839719685909114,12,amihud_20,future_return_20,spearman
2022-08-10,-0.056793553764934716,-1.196266897014591,12,amihud_20,future_return_20,spearman
2022-08-11,-0.04881911642122813,-1.3358036920314202,12,amihud_20,future_return_20,spearman
2022-08-12,-0.03676484208576457,-1.0928020083988006,12,amihud_20,future_return_20,spearman
2022-08-15,-0.0331708302811387,-1.0119299851925998,12,amihud_20,future_return_20,spearman
2022-08-16,-0.029280355654348434,-0.9218282643953085,12,amihud_20,future_return_20,spearman
2022-08-17,-0.02906362878577383,-0.8628759549376042,12,amihud_20,future_return_20,spearman
2022-08-18,-0.03030702973048069,-0.8468874056172903,12,amihud_20,future_return_20,spearman
2022-08-19,-0.026658198705989757,-0.7202696053040675,12,amihud_20,future_return_20,spearman
2022-08-22,-0.028943224969899043,-0.7235908706463208,12,amihud_20,future_return_20,spearman
2022-06-29,0.16649995369084009,1.3932122508267308,12,mf_5,future_return_20,spearman
2022-06-30,0.17225419759456995,1.5637793021177597,12,mf_5,future_return_20,spearman
2022-07-01,0.1857043623228675,1.7061195695684641,12,mf_5,future_return_20,spearman
2022-07-04,0.18607637924114728,1.8274625663442927,12,mf_5,future_return_20,spearman
2022-07-05,0.17801611558766328,1.7922569207055217,12,mf_5,future_return_20,spearman
2022-07-06,0.16774356513172853,1.6741151619532402,12,mf_5,future_return_20,spearman
2022-07-07,0.1697277021394832,1.7720153293937966,12,mf_5,future_return_20,spearman
2022-07-08,0.17542372881355936,1.9189590781111145,12,mf_5,future_return_20,spearman
2022-07-11,0.17740112994350285,2.0045549821993713,12,mf_5,future_return_20,spearman
2022-07-12,0.16969991664351214,1.6633435378945602,12,mf_5,future_return_20,spearman
2022-07-13,0.1461980179679541,1.2264599268900374,12,mf_5,future_return_20,spearman
2022-07-14,0.11756506436973235,0.9457939571049496,12,mf_5,future_return_20,spearman
2022-07-15,0.0799620264888395,0.6176399742894734,12,mf_5,future_return_20,spearman
2022-07-18,0.06778271742150598,0.5503160947689968,12,mf_5,future_return_20,spearman
2022-07-19,0.05837269611929241,0.5355631118571257,12,mf_5,future_return_20,spearman
2022-07-20,0.04830508474576273,0.4776993235448389,12,mf_5,future_return_20,spearman
2022-07-21,0.06336482356210059,0.520411310768676,12,mf_5,future_return_20,spearman
2022-07-22,0.08430582569232196,0.5937158680579646,12,mf_5,future_return_20,spearman
2022-07-25,0.08911734741131798,0.6068332408785844,12,mf_5,future_return_20,spearman
2022-07-26,0.08663054552190425,0.592753994932869,12,mf_5,future_return_20,spearman
2022-07-27,0.08393998332870244,0.5716173610700164,12,mf_5,future_return_20,spearman
2022-07-28,0.06905158840418636,0.41417852415328477,12,mf_5,future_return_20,spearman
2022-07-29,0.0644253033249977,0.3762074861177291,12,mf_5,future_return_20,spearman
2022-08-01,0.061248494952301585,0.35181433668651535,12,mf_5,future_return_20,spearman
2022-08-02,0.07258497730851164,0.44335645935894136,12,mf_5,future_return_20,spearman
2022-08-03,0.06124386403630639,0.3618733748863893,12,mf_5,future_return_20,spearman
2022-08-04,0.04381309623043439,0.2605844929115886,12,mf_5,future_return_20,spearman
2022-08-05,0.030364916180420493,0.17612839234747235,12,mf_5,future_return_20,spearman
2022-08-08,-0.013744558673705658,-0.08148741618796422,12,mf_5,future_return_20,spearman
2022-08-09,-0.05863202741502271,-0.4114738651427441,12,mf_5,future_return_20,spearman
2022-08-10,-0.09059460961378162,-0.8602761768761178,12,mf_5,future_return_20,spearman
2022-08-11,-0.12029267389089564,-1.2970019226747198,12,mf_5,future_return_20,spearman
2022-08-12,-0.14340557562285824,-1.6883582111017033,12,mf_5,future_return_20,spearman
2022-08-15,-0.13783626765010484,-1.5887957641038695,12,mf_5,future_return_20,spearman
2022-08-16,-0.14035009724923592,-1.5418899709821128,12,mf_5,future_return_20,spearman
2022-08-17,-0.14506498718779912,-1.523115032200313,12,mf_5,future_return_20,spearman
2022-08-18,-0.16235065295915535,-1.9009969307450927,12,mf_5,future_return_20,spearman
2022-08-19,-0.17476283094510384,-2.0782503659388505,12,mf_5,future_return_20,spearman
2022-08-22,-0.19685097712327504,-2.9719060552632715,12,mf_5,future_return_20,spearman
2022-07-08,0.2855515420950265,5.877639995738239,12,mf_20,future_return_20,spearman
2022-07-11,0.28967570356845157,6.342481438444899,12,mf_20,future_return_20,spearman
2022-07-12,0.2919699916643513,6.825017995591364,12,mf_20,future_return_20,spearman
2022-07-13,0.29535982217282586,7.153574574185089,12,mf_20,future_return_20,spearman
2022-07-14,0.28900250069463745,6.596452386793583,12,mf_20,future_return_20,spearman
2022-07-15,0.280577938316199,5.60234178402118,12,mf_20,future_return_20,spearman
2022-07-18,0.2793970547374271,5.829703720076102,12,mf_20,future_return_20,spearman
2022-07-19,0.27291377234416975,5.206447164683434,12,mf_20,future_return_20,spearman
2022-07-20,0.2670464017782718,5.444981858423008,12,mf_20,future_return_20,spearman
2022-07-21,0.2723765860887284,5.327944161550143,12,mf_20,future_return_20,spearman
2022-07-22,0.28336574974529966,5.711033122164133,12,mf_20,future_return_20,spearman
2022-07-25,0.281786607390942,5.746536509734362,12,mf_20,future_return_20,spearman
2022-07-26,0.2796980642771141,5.90298046096977,12,mf_20,future_return_20,spearman
2022-07-27,0.26726405483004545,4.75563559235854,12,mf_20,future_return_20,spearman
2022-07-28,0.2535102343243494,3.9093891761639927,12,mf_20,future_return_20,spearman
2022-07-29,0.23898305084745766,3.5423195975479254,12,mf_20,future_return_20,spearman
2022-08-01,0.22673890895619156,2.803131858888278,12,mf_20,future_return_20,spearman
2022-08-02,0.21636565712697975,2.3437492054744795,12,mf_20,future_return_20,spearman
2022-08-03,0.1983236084097435,1.9392695254233474,12,mf_20,future_return_20,spearman
2022-08-04,0.18479670278781146,1.6564712837551252,12,mf_20,future_return_20,spearman
2022-08-05,0.16833379642493287,1.4796701897964886,12,mf_20,future_return_20,spearman
2022-08-08,0.14657312216356397,1.370177161667479,12,mf_20,future_return_20,spearman
2022-08-09,0.11493470408446793,1.1337555553310272,12,mf_20,future_return_20,spearman
2022-08-10,0.08936278595906272,0.976735839107703,12,mf_20,future_return_20,spearman
2022-08-11,0.05561267018616284,0.7010106103187553,12,mf_20,future_return_20,spearman
2022-08-12,0.033013800129665656,0.3940813766731579,12,mf_20,future_return_20,spearman
2022-08-15,0.023016494480790125,0.28769235485314526,12,mf_20,future_return_20,spearman
2022-08-16,0.010502917477076967,0.14567837543520298,12,mf_20,future_return_20,spearman
2022-08-17,0.002241363341668981,0.03144766647387602,12,mf_20,future_return_20,spearman
2022-08-18,-0.0064601278132814695,-0.09111697846716628,12,mf_20,future_return_20,spearman
2022-08-19,-0.014511967610050415,-0.20010526989637584,12,mf_20,future_return_20,spearman
2022-08-22,-0.024108548670927116,-0.323971811763672,12,mf_20,future_return_20,spearman
2022-07-08,0.2760303788089285,6.511997091731101,12,large_order_mf_20,future_return_20,spearman
2022-07-11,0.27714841424205144,7.141592040176177,12,large_order_mf_20,future_return_20,spearman
2022-07-12,0.2778480133370381,7.7215711396557865,12,large_order_mf_20,future_return_20,spearman
2022-07-13,0.2822574171837857,7.8046233537615155,12,large_order_mf_20,future_return_20,spearman
2022-07-14,0.2746985273687136,6.596816995053159,12,large_order_mf_20,future_return_20,spearman
2022-07-15,0.2667357094142313,5.613247361953931,12,large_order_mf_20,future_return_20,spearman
2022-07-18,0.2660739094192832,5.865113194787455,12,large_order_mf_20,future_return_20,spearman
2022-07-19,0.25985922015374646,4.980116073428976,12,large_order_mf_20,future_return_20,spearman
2022-07-20,0.25390386218394,5.176971747571945,12,large_order_mf_20,future_return_20,spearman
2022-07-21,0.2611373529684172,4.934269063134775,12,large_order_mf_20,future_return_20,spearman
2022-07-22,0.26886172084838383,4.945362968328806,12,large_order_mf_20,future_return_20,spearman
2022-07-25,0.2663378716310087,4.944463683024531,12,large_order_mf_20,future_return_20,spearman
2022-07-26,0.26065573770491807,5.191729607486558,12,large_order_mf_20,future_return_20,spearman
2022-07-27,0.2541493007316848,4.8917525524218926,12,large_order_mf_20,future_return_20,spearman
2022-07-28,0.2437667870704826,4.2147518055729405,12,large_order_mf_20,future_return_20,spearman
2022-07-29,0.23266185051403174,4.221408771110104,12,large_order_mf_20,future_return_20,spearman
2022-08-01,0.22404371584699456,3.3708284302678484,12,large_order_mf_20,future_return_20,spearman
2022-08-02,0.2157312216356396,2.8046106138391638,12,large_order_mf_20,future_return_20,spearman
2022-08-03,0.19902750764101143,2.2687945726948713,12,large_order_mf_20,future_return_20,spearman
2022-08-04,0.1870241733814949,1.8692864995232545,12,large_order_mf_20,future_return_20,spearman
2022-08-05,0.1726637028804298,1.6730694483140947,12,large_order_mf_20,future_return_20,spearman
2022-08-08,0.14973140687227937,1.5534552423700267,12,large_order_mf_20,future_return_20,spearman
2022-08-09,0.11983884412336761,1.2721976007050075,12,large_order_mf_20,future_return_20,spearman
2022-08-10,0.09721218857089935,1.0879379552102428,12,large_order_mf_20,future_return_20,spearman
2022-08-11,0.06606464758729279,0.7142729244305726,12,large_order_mf_20,future_return_20,spearman
2022-08-12,0.0399092340464944,0.4256502002048977,12,large_order_mf_20,future_return_20,spearman
2022-08-15,0.029159615044583097,0.32310252283698393,12,large_order_mf_20,future_return_20,spearman
2022-08-16,0.013648235621005835,0.17461716825420806,12,large_order_mf_20,future_return_20,spearman
2022-08-17,0.0036923836868265874,0.048661231638362765,12,large_order_mf_20,future_return_20,spearman
2022-08-18,-0.006765768268963603,-0.09160322270915217,12,large_order_mf_20,future_return_20,spearman
2022-08-19,-0.016067955384432186,-0.21554990141177424,12,large_order_mf_20,future_return_20,spearman
2022-08-22,-0.024182643326850054,-0.30924582029667147,12,large_order_mf_20,future_return_20,spearman
2022-06-27,0.1656015559877744,23.849312589807568,12,revenue_yoy,future_return_20,spearman
2022-06-28,0.1621958480530306,14.722546769568225,12,revenue_yoy,future_return_20,spearman
2022-06-29,0.15848846901917202,10.834321163814135,12,revenue_yoy,future_return_20,spearman
2022-06-30,0.1582970578247044,11.55821519101543,12,revenue_yoy,future_return_20,spearman
2022-07-01,0.15260350097249237,6.887635559362742,12,revenue_yoy,future_return_20,spearman
2022-07-04,0.151446108767587,7.087912913579832,12,revenue_yoy,future_return_20,spearman
2022-07-05,0.15524219690654814,6.402295811351505,12,revenue_yoy,future_return_20,spearman
2022-07-06,0.1643465777530796,4.150850114421781,12,revenue_yoy,future_return_20,spearman
2022-07-07,0.17399277577104755,3.3527781207334044,12,revenue_yoy,future_return_20,spearman
2022-07-08,0.1820690932666482,3.1408608207065574,12,revenue_yoy,future_return_20,spearman
2022-07-11,0.1937667870704826,2.8940601329172573,12,revenue_yoy,future_return_20,spearman
2022-07-12,0.2015235713624155,2.8966964292952917,12,revenue_yoy,future_return_20,spearman
2022-07-13,0.2098962674817079,2.9219887411571603,12,revenue_yoy,future_return_20,spearman
2022-07-14,0.2248402333981662,2.9996394244900686,12,revenue_yoy,future_return_20,spearman
2022-07-15,0.23187922571084563,3.3485084334303887,12,revenue_yoy,future_return_20,spearman
2022-07-18,0.23519496156339725,3.552206423043131,12,revenue_yoy,future_return_20,spearman
2022-07-19,0.23708437528943227,3.8086056607380625,12,revenue_yoy,future_return_20,spearman
2022-07-20,0.233148096693526,3.3321043558961283,12,revenue_yoy,future_return_20,spearman
2022-07-21,0.2237565990552932,2.7346534535084897,12,revenue_yoy,future_return_20,spearman
2022-07-22,0.20834027970732616,2.300447677115256,12,revenue_yoy,future_return_20,spearman
2022-07-25,0.18769565620079656,1.8708712410052961,12,revenue_yoy,future_return_20,spearman
2022-07-26,0.17183939983328708,1.6825767063383952,12,revenue_yoy,future_return_20,spearman
2022-07-27,0.14987959618412525,1.5005408677747945,12,revenue_yoy,future_return_20,spearman
2022-07-28,0.13061498564416044,1.3345374870573814,12,revenue_yoy,future_return_20,spearman
2022-07-29,0.115944243771418,1.3309004296645204,12,revenue_yoy,future_return_20,spearman
2022-08-01,0.09770306566638882,1.6712410697539302,12,revenue_yoy,future_return_20,spearman
2022-08-02,0.08437992034824489,1.8502117374588254,12,revenue_yoy,future_return_20,spearman
2022-08-03,0.07372418264332686,2.552145096364488,12,revenue_yoy,future_return_20,spearman
2022-08-04,0.06610169491525425,2.5073969640895477,12,revenue_yoy,future_return_20,spearman
2022-08-05,0.06047513198110587,2.209506586350087,12,revenue_yoy,future_return_20,spearman
2022-08-08,0.052278410669630467,1.5556877133799571,12,revenue_yoy,future_return_20,spearman
2022-08-09,0.04302120959525795,1.067854816004515,12,revenue_yoy,future_return_20,spearman
2022-08-10,0.033967768824673526,0.6409219473091949,12,revenue_yoy,future_return_20,spearman
2022-08-11,0.02161248494952302,0.3622537999376139,12,revenue_yoy,future_return_20,spearman
2022-08-12,0.013966842641474485,0.22144186005884944,12,revenue_yoy,future_return_20,spearman
2022-08-15,0.012134683876834475,0.1843756684828768,12,revenue_yoy,future_return_20,spearman
2022-08-16,0.00360655737704918,0.05757429559913127,12,revenue_yoy,future_return_20,spearman
2022-08-17,-0.007347720045691707,-0.1327303278501503,12,revenue_yoy,future_return_20,spearman
2022-08-18,-0.015407057515976664,-0.28940186838092746,12,revenue_yoy,future_return_20,spearman
2022-08-19,-0.02742031516691145,-0.6194182129946402,12,revenue_yoy,future_return_20,spearman
2022-08-22,-0.03741780124108549,-0.962283989614156,12,revenue_yoy,future_return_20,spearman
2022-06-27,0.05781235528387516,1.7294645566380582,12,profit_yoy,future_return_20,spearman
2022-06-28,0.05056166395427302,1.4027629876360197,12,profit_yoy,future_return_20,spearman
2022-06-29,0.04299110864128925,1.0842722394354947,12,profit_yoy,future_return_20,spearman
2022-06-30,0.03694853508690686,0.8950278327474257,12,profit_yoy,future_return_20,spearman
2022-07-01,0.031047513198110593,0.7193040152772511,12,profit_yoy,future_return_20,spearman
2022-07-04,0.02622445628836293,0.5965279776211511,12,profit_yoy,future_return_20,spearman
2022-07-05,0.029623969621191074,0.6804038699438254,12,profit_yoy,future_return_20,spearman
2022-07-06,0.032898027229786055,0.732068616558259,12,profit_yoy,future_return_20,spearman
2022-07-07,0.03653329628600538,0.7716457198863392,12,profit_yoy,future_return_20,spearman
2022-07-08,0.033421320737241834,0.7578692549106015,12,profit_yoy,future_return_20,spearman
2022-07-11,0.028030934518847833,0.7188574822315856,12,profit_yoy,future_return_20,spearman
2022-07-12,0.02435861813466704,0.6401570008508805,12,profit_yoy,future_return_20,spearman
2022-07-13,0.025011577289987968,0.6565225928671826,12,profit_yoy,future_return_20,spearman
2022-07-14,0.02759099749930537,0.7295774780506473,12,profit_yoy,future_return_20,spearman
2022-07-15,0.022677595628415304,0.49219015839332764,12,profit_yoy,future_return_20,spearman
2022-07-18,0.018259701769009914,0.3523551794086765,12,profit_yoy,future_return_20,spearman
2022-07-19,0.012628507918866355,0.2116118407238614,12,profit_yoy,future_return_20,spearman
2022-07-20,0.0029267389089561954,0.03973948387662575,12,profit_yoy,future_return_20,spearman
2022-07-21,-0.015907196443456516,-0.18949260143632088,12,profit_yoy,future_return_20,spearman
2022-07-22,-0.029420209317402985,-0.3578991606692294,12,profit_yoy,future_return_20,spearman
2022-07-25,-0.03558858942298787,-0.47219687462020216,12,profit_yoy,future_return_20,spearman
2022-07-26,-0.0415439473927943,-0.5956955195707052,12,profit_yoy,future_return_20,spearman
2022-07-27,-0.03904325275539503,-0.5336192260831041,12,profit_yoy,future_return_20,spearman
2022-07-28,-0.03111975548763546,-0.37167665949123496,12,profit_yoy,future_return_20,spearman
2022-07-29,-0.02280726127628045,-0.24084699063464654,12,profit_yoy,future_return_20,spearman
2022-08-01,-0.008622765583032321,-0.07487044800724985,12,profit_yoy,future_return_20,spearman
2022-08-02,0.012600722422895255,0.10000875911098374,12,profit_yoy,future_return_20,spearman
2022-08-03,0.03143002685931278,0.24129928661090677,12,profit_yoy,future_return_20,spearman
2022-08-04,0.05065759007131612,0.39649559380765476,12,profit_yoy,future_return_20,spearman
2022-08-05,0.07501157728998797,0.6481548641101672,12,profit_yoy,future_return_20,spearman
2022-08-08,0.10326016486060946,1.1169139769078285,12,profit_yoy,future_return_20,spearman
2022-08-09,0.12368250439937023,1.7914821063410462,12,profit_yoy,future_return_20,spearman
2022-08-10,0.13383810317680842,2.263489616606098,12,profit_yoy,future_return_20,spearman
2022-08-11,0.15095859961100308,3.7898544732548043,12,profit_yoy,future_return_20,spearman
2022-08-12,0.16771788459757345,3.959424385315883,12,profit_yoy,future_return_20,spearman
2022-08-15,0.1731187956250474,4.343353274947091,12,profit_yoy,future_return_20,spearman
2022-08-16,0.17734926368435683,4.509817693923747,12,profit_yoy,future_return_20,spearman
2022-08-17,0.17391868111512462,4.337979634699525,12,profit_yoy,future_return_20,spearman
2022-08-18,0.17244373437065857,4.048125811511432,12,profit_yoy,future_return_20,spearman
2022-08-19,0.17400071448418217,3.8020465854708134,12,profit_yoy,future_return_20,spearman
2022-08-22,0.17948504214133562,3.7749368464801494,12,profit_yoy,future_return_20,spearman
2022-06-27,0.048948782069093276,1.0206298385670869,12,roe_delta,future_return_20,spearman
2022-06-28,0.04848965982614219,1.1071310510022858,12,roe_delta,future_return_20,spearman
2022-06-29,0.04842317310363991,1.1941856910690596,12,roe_delta,future_return_20,spearman
2022-06-30,0.05521286777191196,1.2824254298312736,12,roe_delta,future_return_20,spearman
2022-07-01,0.062383995554320656,1.341700982995452,12,roe_delta,future_return_20,spearman
2022-07-04,0.06995377503852082,1.3782760248215162,12,roe_delta,future_return_20,spearman
2022-07-05,0.07845234787440958,1.3850058693813496,12,roe_delta,future_return_20,spearman
2022-07-06,0.09651292025562658,1.6144583566202466,12,roe_delta,future_return_20,spearman
2022-07-07,0.11504121515235716,1.9642902081572176,12,roe_delta,future_return_20,spearman
2022-07-08,0.13146707418727427,1.8817623545818156,12,roe_delta,future_return_20,spearman
2022-07-11,0.14548948782069096,1.898026814690948,12,roe_delta,future_return_20,spearman
2022-07-12,0.15469574881911644,2.000706220236687,12,roe_delta,future_return_20,spearman
2022-07-13,0.16445308882096882,2.2910058899655863,12,roe_delta,future_return_20,spearman
2022-07-14,0.18078632953598225,2.815419726983691,12,roe_delta,future_return_20,spearman
2022-07-15,0.1966888950634436,3.8955465293930787,12,roe_delta,future_return_20,spearman
2022-07-18,0.2039131240159304,4.803880535757902,12,roe_delta,future_return_20,spearman
2022-07-19,0.2042743354635547,4.8933237864067936,12,roe_delta,future_return_20,spearman
2022-07-20,0.1995785866444383,3.908129001591174,12,roe_delta,future_return_20,spearman
2022-07-21,0.1916967676206354,3.0980461331185953,12,roe_delta,future_return_20,spearman
2022-07-22,0.1834861535611744,2.7669876944496274,12,roe_delta,future_return_20,spearman
2022-07-25,0.17285820135222751,2.4302099159870756,12,roe_delta,future_return_20,spearman
2022-07-26,0.1592664629063629,2.342173330323737,12,roe_delta,future_return_20,spearman
2022-07-27,0.15409372973974256,2.479219063606293,12,roe_delta,future_return_20,spearman
2022-07-28,0.1498425488561638,2.5123159246726576,12,roe_delta,future_return_20,spearman
2022-07-29,0.14423914050199133,2.4128436407041383,12,roe_delta,future_return_20,spearman
2022-08-01,0.13212003334259517,2.515698108616581,12,roe_delta,future_return_20,spearman
2022-08-02,0.10955821061405947,1.8219882050523564,12,roe_delta,future_return_20,spearman
2022-08-03,0.09303510234324353,1.515689258059954,12,roe_delta,future_return_20,spearman
2022-08-04,0.08084190052792443,1.2004751883632292,12,roe_delta,future_return_20,spearman
2022-08-05,0.07585903491710662,1.1017397326451284,12,roe_delta,future_return_20,spearman
2022-08-08,0.0676345281096601,0.9098585739264358,12,roe_delta,future_return_20,spearman
2022-08-09,0.061882930443641765,0.8394887110113369,12,roe_delta,future_return_20,spearman
2022-08-10,0.05646938964527185,0.7612660994469928,12,roe_delta,future_return_20,spearman
2022-08-11,0.04635546911179033,0.6093544991263687,12,roe_delta,future_return_20,spearman
2022-08-12,0.024539223858479214,0.3651687325313253,12,roe_delta,future_return_20,spearman
2022-08-15,0.012276137310869184,0.22479402431206486,12,roe_delta,future_return_20,spearman
2022-08-16,0.002295081967213115,0.05012947267555599,12,roe_delta,future_return_20,spearman
2022-08-17,-0.008150412151523574,-0.2423922092342384,12,roe_delta,future_return_20,spearman
2022-08-18,-0.005175048624617951,-0.1493226568608079,12,roe_delta,future_return_20,spearman
2022-08-19,-0.005620608899297426,-0.15024795393253645,12,roe_delta,future_return_20,spearman
2022-08-22,-0.004047420579790684,-0.09938432828981629,12,roe_delta,future_return_20,spearman
2022-06-27,0.1268407891080856,10.296469783753714,12,size,future_return_20,spearman
2022-06-28,0.13595840114317473,5.108266470405461,12,size,future_return_20,spearman
2022-06-29,0.14327590997499307,4.452336120482512,12,size,future_return_20,spearman
2022-06-30,0.15282640239572723,3.6774831862501185,12,size,future_return_20,spearman
2022-07-01,0.15653792720200058,3.8272576173238027,12,size,future_return_20,spearman
2022-07-04,0.15507337896890552,3.9655881587693655,12,size,future_return_20,spearman
2022-07-05,0.16939427618782998,2.729602458883669,12,size,future_return_20,spearman
2022-07-06,0.19243308326386963,2.247395088288011,12,size,future_return_20,spearman
2022-07-07,0.2094424377141799,2.252917389439926,12,size,future_return_20,spearman
2022-07-08,0.22791053070297307,2.3695268044217026,12,size,future_return_20,spearman
2022-07-11,0.2452208946929703,2.630408338335502,12,size,future_return_20,spearman
2022-07-12,0.2633138834861536,2.9484126873223238,12,size,future_return_20,spearman
2022-07-13,0.27548393072149674,3.377965426618438,12,size,future_return_20,spearman
2022-07-14,0.2792720200055571,3.5692542789136974,12,size,future_return_20,spearman
2022-07-15,0.2816847272390479,3.716140942145594,12,size,future_return_20,spearman
2022-07-18,0.28319903676947306,3.784439503209034,12,size,future_return_20,spearman
2022-07-19,0.285440400111142,3.9567734112896775,12,size,future_return_20,spearman
2022-07-20,0.2911549504491989,4.730647408362691,12,size,future_return_20,spearman
2022-07-21,0.2789710104658702,4.104957363752162,12,size,future_return_20,spearman
2022-07-22,0.26411040103732525,4.329687978961198,12,size,future_return_20,spearman
2022-07-25,0.2526581457812356,4.307364318450384,12,size,future_return_20,spearman
2022-07-26,0.2396406409187738,4.478722237053141,12,size,future_return_20,spearman
2022-07-27,0.22898490321385576,4.852025157356268,12,size,future_return_20,spearman
2022-07-28,0.210276002593313,5.094228787035877,12,size,future_return_20,spearman
2022-07-29,0.19735574696675007,5.29650198613636,12,size,future_return_20,spearman
2022-08-01,0.1878206909326665,4.591983115892539,12,size,future_return_20,spearman
2022-08-02,0.16745392238584797,2.3523685493455684,12,size,future_return_20,spearman
2022-08-03,0.14260905807168658,1.5805694620670114,12,size,future_return_20,spearman
2022-08-04,0.1220246364730944,1.2269088249265565,12,size,future_return_20,spearman
2022-08-05,0.1029637862369177,0.9984582903836604,12,size,future_return_20,spearman
2022-08-08,0.08714457719736966,0.8326468347986333,12,size,future_return_20,spearman
2022-08-09,0.06551356858386591,0.6313536692783723,12,size,future_return_20,spearman
2022-08-10,0.04798555154209503,0.498198839246139,12,size,future_return_20,spearman
2022-08-11,0.03186533296286006,0.3689975853748893,12,size,future_return_20,spearman
2022-08-12,0.01877373344447532,0.2716359255611252,12,size,future_return_20,spearman
2022-08-15,0.009553158705701078,0.14861452649025095,12,size,future_return_20,spearman
2022-08-16,-0.0032397888302306208,-0.06364840339517167,12,size,future_return_20,spearman
2022-08-17,-0.017122040072859748,-0.6265678563731821,12,size,future_return_20,spearman
2022-08-18,-0.01664351208669075,-0.5705079786544813,12,size,future_return_20,spearman
2022-08-19,-0.01177311157861311,-0.42385434225544033,12,size,future_return_20,spearman
2022-08-22,-0.008706122070945637,-0.2991786718095612,12,size,future_return_20,spearman
2022-06-27,-0.011104936556450867,-0.1362818120708838,12,bp,future_return_20,spearman
2022-06-28,0.03151669114436551,0.2333008106631723,12,bp,future_return_20,spearman
2022-06-29,0.03619060850236178,0.2877612350118881,12,bp,future_return_20,spearman
2022-06-30,0.03619523941835697,0.30766906203392763,12,bp,future_return_20,spearman
2022-07-01,0.03807724367879968,0.3428071295085958,12,bp,future_return_20,spearman
2022-07-04,0.027512692919750448,0.2477559168641338,12,bp,future_return_20,spearman
2022-07-05,0.0182087616930629,0.16452250578101943,12,bp,future_return_20,spearman
2022-07-06,0.029897193664906934,0.28493581266017975,12,bp,future_return_20,spearman
2022-07-07,0.03492636843567659,0.33972100840321157,12,bp,future_return_20,spearman
2022-07-08,0.04956932481244792,0.5389221471398054,12,bp,future_return_20,spearman
2022-07-11,0.05384366027600262,0.5711382658322304,12,bp,future_return_20,spearman
2022-07-12,0.05978975641381867,0.6145924874567839,12,bp,future_return_20,spearman
2022-07-13,0.08435676576826899,0.6743282766180015,12,bp,future_return_20,spearman
2022-07-14,0.07728998795961843,0.6747602835778297,12,bp,future_return_20,spearman
2022-07-15,0.07532647957766048,0.6555686789512416,12,bp,future_return_20,spearman
2022-07-18,0.0680652032972122,0.5661365889192973,12,bp,future_return_20,spearman
