trade_date,ts_code,up_limit,down_limit
2022-02-10,000037.SZ,32.322926789964484,26.44603100997094
2022-02-10,000038.SZ,39.09669426528526,31.988204398869755
2022-02-10,000039.SZ,15.516260772591064,12.69512245030178
2022-02-10,000040.SZ,49.66002074093366,40.630926060763905
2022-02-10,000041.SZ,18.003476039953668,14.73011675996209
2022-02-10,000042.SZ,12.290765603014917,10.056080947921295
2022-02-10,000043.SZ,31.17513133267665,25.506925635826345
2022-02-10,000044.SZ,22.274459815876956,18.22455803117205
2022-02-10,000045.SZ,37.451897210852195,30.642461354333612
2022-02-10,000046.SZ,37.64370930274036,30.799398520423928
2022-02-10,000047.SZ,21.893898861841286,17.913189977870143
2022-02-10,000048.SZ,42.9462003573471,35.1378002923749
2022-02-10,000049.SZ,19.64846392016815,16.07601593468303
2022-02-10,000050.SZ,25.721020156422924,21.0444710370733
2022-02-10,000051.SZ,18.615151792774885,15.230578739543088
2022-02-10,000052.SZ,47.79918529793847,39.108424334676926
2022-02-10,000053.SZ,18.860854271381356,15.431608040221109
2022-02-10,000054.SZ,11.76971046912903,9.62976311110557
2022-02-10,000055.SZ,22.123759229791837,18.101257551647866
2022-02-10,000056.SZ,60.83808553763386,49.77661543988224
2022-02-10,000057.SZ,47.60465457032743,38.9492628302679
2022-02-10,000058.SZ,41.5812603662534,34.02103120875278
2022-02-10,000059.SZ,43.39603566761396,35.505847364411416
2022-02-10,000060.SZ,49.010491464932855,40.09949301676324
2022-02-11,000001.SZ,13.348618681865432,10.921597103344444
2022-02-11,000002.SZ,26.648125842741262,21.80301205315194
2022-02-11,000003.SZ,12.439580257411512,10.1778383924276
2022-02-11,000004.SZ,32.03052361320285,26.20679204716597
2022-02-11,000005.SZ,22.54399209969087,18.44508444520162
2022-02-11,000006.SZ,13.735997095852301,11.23854307842461
2022-02-11,000007.SZ,15.541911107498235,12.7161090879531
2022-02-11,000008.SZ,42.835173962265515,35.046960514580874
2022-02-11,000009.SZ,15.998709109295026,13.089852907605021
2022-02-11,000010.SZ,46.617069276755714,38.14123849916376
2022-02-11,000011.SZ,33.84657869287623,27.692655294171455
2022-02-11,000012.SZ,26.318126978117885,21.53301298209645
2022-02-11,000013.SZ,34.139659247980255,27.932448475620205
2022-02-11,000014.SZ,10.913655639240645,8.929354613924163
2022-02-11,000015.SZ,50.947014991948315,41.68392135704862
2022-02-11,000016.SZ,32.115407889758124,26.27624281889301
2022-02-11,000017.SZ,40.49273989395283,33.13042354959777
2022-02-11,000018.SZ,13.02237985096449,10.6546744235164
2022-02-11,000019.SZ,27.49423492431353,22.495283119892886
2022-02-11,000020.SZ,28.868886323211512,23.61999790080942
2022-02-11,000021.SZ,48.817336107565474,39.941456815280844
2022-02-11,000022.SZ,27.002532114385502,22.092980820860863
2022-02-11,000023.SZ,26.728683393634352,21.86892277660992
2022-02-11,000024.SZ,18.3288156069854,14.996303678442601
2022-02-11,000025.SZ,24.899982716714995,20.372713131857722
2022-02-11,000026.SZ,33.052924489218384,27.04330185481504
2022-02-11,000027.SZ,27.98004965675764,22.89276790098352
2022-02-11,000028.SZ,9.67597428693269,7.916706234763109
2022-02-11,000029.SZ,36.74417666667839,30.063417272736867
2022-02-11,000030.SZ,50.10436770676682,40.994482669172854
2022-02-11,000031.SZ,15.918208537137229,13.023988803112276
2022-02-11,000032.SZ,33.188941955102074,27.154588872356243
2022-02-11,000033.SZ,13.442927113106572,10.998758547087196
2022-02-11,000034.SZ,33.97926946843727,27.80122047417595
2022-02-11,000035.SZ,20.79715033591955,17.015850274843267
2022-02-11,000036.SZ,31.085495690763032,25.43358738335157
2022-02-11,000037.SZ,32.005746962156344,26.186520241764278
2022-02-11,000038.SZ,40.18904324492359,32.8819444731193
2022-02-11,000039.SZ,15.654768629749727,12.80844706070432
2022-02-11,000040.SZ,49.97074522690493,40.88515518564949
2022-02-11,000041.SZ,18.536314340550675,15.166075369541462
2022-02-11,000042.SZ,12.58829167922392,10.29951137391048
2022-02-11,000043.SZ,32.04659688475865,26.219942905711623
2022-02-11,000044.SZ,23.226538259862938,19.00353130352422
2022-02-11,000045.SZ,38.560752618858245,31.549706688156746
2022-02-11,000046.SZ,39.33832216034251,32.18589994937114
2022-02-11,000047.SZ,22.575205241846096,18.47062247060135
2022-02-11,000048.SZ,44.978448792000066,36.80054901163641
2022-02-11,000049.SZ,19.54618241491037,15.992331066744848
2022-02-11,000050.SZ,27.302853886240733,22.338698634196962
2022-02-11,000051.SZ,18.633814937990667,15.245848585628726
2022-02-11,000052.SZ,49.82232436624443,40.76371993601817
2022-02-11,000053.SZ,19.217523270413952,15.723428130338688
2022-02-11,000054.SZ,11.579871705665543,9.474440486453625
2022-02-11,000055.SZ,22.99716891259128,18.81586547393832
2022-02-11,000056.SZ,60.78946358552757,49.73683384270438
2022-02-11,000057.SZ,47.89045880700379,39.18310266027582
2022-02-11,000058.SZ,42.27113514293793,34.585474207858304
2022-02-11,000059.SZ,43.69143483262766,35.74753759033172
2022-02-11,000060.SZ,49.56639001761025,40.554319105317475
2022-02-14,000001.SZ,13.602967696637263,11.129700842703215
2022-02-14,000002.SZ,26.651015239959793,21.805376105421647
2022-02-14,000003.SZ,12.80666393208895,10.478179580800049
2022-02-14,000004.SZ,32.0345189075597,26.210060924367028
2022-02-14,000005.SZ,23.035796809728502,18.84747011705059
2022-02-14,000006.SZ,13.637298310928548,11.157789527123356
2022-02-14,000007.SZ,15.414546444906922,12.611901636742026
2022-02-14,000008.SZ,43.38165083642531,35.49407795707525
2022-02-14,000009.SZ,16.25691644301949,13.301113453379584
2022-02-14,000010.SZ,46.42456793007167,37.98373739733136
2022-02-14,000011.SZ,34.88574269736059,28.54288038874957
2022-02-14,000012.SZ,26.079191904754698,21.337520649344754
2022-02-14,000013.SZ,34.72638813507331,28.412499383241798
2022-02-14,000014.SZ,10.796611276032351,8.833591044026468
2022-02-14,000015.SZ,52.30929759583178,42.79851621477145
2022-02-14,000016.SZ,32.10010732876325,26.26372417807902
2022-02-14,000017.SZ,41.451805689274444,33.91511374577
2022-02-14,000018.SZ,13.152114866272855,10.760821254223245
2022-02-14,000019.SZ,26.694865164173212,21.841253316141717
2022-02-14,000020.SZ,29.33770424930739,24.003576203978774
2022-02-14,000021.SZ,49.30092818891444,40.337123063657266
2022-02-14,000022.SZ,26.984416292921363,22.078158785117477
2022-02-14,000023.SZ,27.13988687611526,22.205361989548848
2022-02-14,000024.SZ,17.99648237239341,14.72439466832188
2022-02-14,000025.SZ,24.684585035727178,20.196478665594963
2022-02-14,000026.SZ,34.85298895861029,28.516081875226597
2022-02-14,000027.SZ,29.026605458791497,23.749040829920315
2022-02-14,000028.SZ,9.715406296261357,7.9489687878502
2022-02-14,000029.SZ,37.58527820418631,30.751591257970617
2022-02-14,000030.SZ,49.41600082726312,40.43127340412437
2022-02-14,000031.SZ,15.93691065328773,13.039290534508144
2022-02-14,000032.SZ,34.07773009037143,27.881779164849352
2022-02-14,000033.SZ,13.769550668008208,11.265996001097625
2022-02-14,000034.SZ,33.9158388010448,27.74932265540029
2022-02-14,000035.SZ,21.375466742035105,17.489018243483265
2022-02-14,000036.SZ,31.106891080681358,25.451092702375657
2022-02-14,000037.SZ,32.0440390082952,26.217850097696072
2022-02-14,000038.SZ,38.588339022921694,31.572277382390478
2022-02-14,000039.SZ,15.81382819757574,12.938586707107422
2022-02-14,000040.SZ,52.03095074716853,42.57077788404698
2022-02-14,000041.SZ,18.755096466474978,15.34507892711589
2022-02-14,000042.SZ,12.661237508286055,10.359194324961317
2022-02-14,000043.SZ,32.61011019924305,26.680999253926135
2022-02-14,000044.SZ,24.05703918585974,19.683032061157967
2022-02-14,000045.SZ,38.666248151103666,31.636021214539362
2022-02-14,000046.SZ,40.82556985065556,33.40273896871818
2022-02-14,000047.SZ,22.99768186937894,18.816285165855497
2022-02-14,000048.SZ,44.86423253742717,36.70709934880404
2022-02-14,000049.SZ,20.305147925670656,16.613302848275993
2022-02-14,000050.SZ,28.67877887670993,23.46445544458085
2022-02-14,000051.SZ,18.85708577492138,15.428524724935674
2022-02-14,000052.SZ,49.54013806858251,40.53284023793114
2022-02-14,000053.SZ,20.125291829431582,16.46614786044402
2022-02-14,000054.SZ,11.709667325930559,9.580636903034094
2022-02-14,000055.SZ,23.33011514447342,19.088276027296434
2022-02-14,000056.SZ,60.837789668256065,49.77637336493678
2022-02-14,000057.SZ,48.89729395349518,40.006876871041506
2022-02-14,000058.SZ,43.72782691052211,35.77731292679082
2022-02-14,000059.SZ,44.22525043932979,36.184295813997096
2022-02-14,000060.SZ,49.8329095915403,40.77238057489661
2022-02-15,000001.SZ,13.522372135819582,11.063759020216022
2022-02-15,000002.SZ,26.475425872314453,21.661712077348188
2022-02-15,000003.SZ,12.73562915195398,10.420060215235074
2022-02-15,000004.SZ,32.08541346785661,26.25170192824632
2022-02-15,000005.SZ,22.994159003890648,18.813402821365074
2022-02-15,000006.SZ,13.727898548689982,11.231916994382713
2022-02-15,000007.SZ,14.82431510607524,12.128985086788832
2022-02-15,000008.SZ,44.55880297015335,36.45720243012547
2022-02-15,000009.SZ,16.02631971189552,13.11244340064179
2022-02-15,000010.SZ,46.54070369147009,38.078757565748255
2022-02-15,000011.SZ,33.56620657361926,27.4632599238703
2022-02-15,000012.SZ,25.48334441289737,20.850009065097847
2022-02-15,000013.SZ,33.46941000866207,27.38406273435987
2022-02-15,000014.SZ,10.74953699676311,8.795075724624363
2022-02-15,000015.SZ,50.59582591923624,41.39658484301147
2022-02-15,000016.SZ,30.992130256996273,25.35719748299695
2022-02-15,000017.SZ,40.69485343732991,33.2957891759972
2022-02-15,000018.SZ,12.714083485103808,10.40243194235766
2022-02-15,000019.SZ,25.94715809254472,21.229492984809315
2022-02-15,000020.SZ,28.95932671001779,23.693994580923647
2022-02-15,000021.SZ,49.0621637936582,40.14177037662943
2022-02-15,000022.SZ,26.716688135858405,21.85910847479324
2022-02-15,000023.SZ,27.324708150028,22.356579395477453
2022-02-15,000024.SZ,17.98146937444062,14.712111306360507
2022-02-15,000025.SZ,24.5461809863192,20.083238988806617
2022-02-15,000026.SZ,35.12999445138348,28.74272273295012
2022-02-15,000027.SZ,29.136506558828327,23.83895991176863
2022-02-15,000028.SZ,9.605361429383851,7.858932078586787
2022-02-15,000029.SZ,36.89061983509075,30.183234410528794
2022-02-15,000030.SZ,49.00396105551202,40.09414995450984
2022-02-15,000031.SZ,15.860819856469867,12.977034428020799
2022-02-15,000032.SZ,33.04633286529956,27.037908707972367
2022-02-15,000033.SZ,13.62142124522871,11.144799200641671
2022-02-15,000034.SZ,34.23557457814623,28.010924654846914
2022-02-15,000035.SZ,21.760666335345505,17.804181547100868
2022-02-15,000036.SZ,29.72444965296536,24.320004261517113
2022-02-15,000037.SZ,31.262785043232327,25.578642308099173
2022-02-15,000038.SZ,38.124325501427364,31.192629955713294
2022-02-15,000039.SZ,14.901709358925883,12.192307657302994
2022-02-15,000040.SZ,49.3463775883168,40.37430893589556
2022-02-15,000041.SZ,18.75904811091009,15.348312090744619
2022-02-15,000042.SZ,12.624507121666024,10.32914219045402
2022-02-15,000043.SZ,31.64183908702471,25.888777434838396
2022-02-15,000044.SZ,24.863211273143584,20.342627405299293
2022-02-15,000045.SZ,37.285022387298696,30.50592740778984
2022-02-15,000046.SZ,41.92550706199694,34.30268759617931
2022-02-15,000047.SZ,22.68213490023328,18.558110372918136
2022-02-15,000048.SZ,44.29931688571045,36.24489563376309
2022-02-15,000049.SZ,20.079186055504177,16.428424954503416
2022-02-15,000050.SZ,27.628952326857277,22.60550644924686
2022-02-15,000051.SZ,18.781154858241404,15.36639942947024
2022-02-15,000052.SZ,49.47496094372686,40.47951349941289
2022-02-15,000053.SZ,19.51143043163387,15.963897625882256
2022-02-15,000054.SZ,11.502961008727286,9.411513552595052
2022-02-15,000055.SZ,22.978541105284176,18.800624540687053
2022-02-15,000056.SZ,61.5755860116392,50.38002491861389
2022-02-15,000057.SZ,49.014506767796135,40.10277826456047
2022-02-15,000058.SZ,44.01848121904219,36.01512099739815
2022-02-15,000059.SZ,43.405057868070756,35.513229164785166
2022-02-15,000060.SZ,48.40629139493651,39.60514750494805
2022-02-16,000001.SZ,13.308541037693475,10.888806303567389
2022-02-16,000002.SZ,26.41795185918413,21.614687884787013
2022-02-16,000003.SZ,13.007979509815948,10.642892326213047
2022-02-16,000004.SZ,32.63000684530027,26.69727832797295
2022-02-16,000005.SZ,23.386512168564792,19.134419047007558
2022-02-16,000006.SZ,13.75009635926401,11.250078839397824
2022-02-16,000007.SZ,14.779867739491507,12.09261905958396
2022-02-16,000008.SZ,45.37767364652892,37.127187528978205
2022-02-16,000009.SZ,16.67497064595554,13.643157801236349
2022-02-16,000010.SZ,46.374505868361446,37.94277752865936
2022-02-16,000011.SZ,33.65047347703757,27.53220557212165
2022-02-16,000012.SZ,25.964935586783664,21.24403820736845
2022-02-16,000013.SZ,34.13238301732302,27.92649519599156
2022-02-16,000014.SZ,10.802488601427056,8.838399764803954
2022-02-16,000015.SZ,53.183173385568935,43.51350549728367
2022-02-16,000016.SZ,32.08332896848502,26.24999642876047
2022-02-16,000017.SZ,41.79965040291827,34.199713966024035
2022-02-16,000018.SZ,12.825645684899117,10.49371010582655
2022-02-16,000019.SZ,25.748158497178363,21.066675134055025
2022-02-16,000020.SZ,29.945632221662432,24.50097181772381
2022-02-16,000021.SZ,49.935981517855744,40.85671215097288
2022-02-16,000022.SZ,27.22289107300388,22.2732745142759
2022-02-16,000023.SZ,27.33365122265658,22.36389645490084
2022-02-16,000024.SZ,18.27318158655669,14.950784934455472
2022-02-16,000025.SZ,24.452638438747982,20.006704177157438
2022-02-16,000026.SZ,36.006326395855055,29.459721596608677
2022-02-16,000027.SZ,29.61614753364611,24.23139343661954
2022-02-16,000028.SZ,9.468012826680365,7.746555949102117
2022-02-16,000029.SZ,37.15835137238028,30.402287486492956
2022-02-16,000030.SZ,49.92282592337796,40.84594848276378
2022-02-16,000031.SZ,16.070922210743422,13.148936354244618
2022-02-16,000032.SZ,33.54199196783375,27.443447973682158
2022-02-16,000033.SZ,13.308829254625367,10.889042117420754
2022-02-16,000034.SZ,34.3154816071066,28.07630313308721
2022-02-16,000035.SZ,21.518605254759837,17.60613157207623
2022-02-16,000036.SZ,29.301977867935232,23.974345528310643
2022-02-16,000037.SZ,31.812874802602504,26.028715747583867
2022-02-16,000038.SZ,37.828599674350365,30.950672460832116
2022-02-16,000039.SZ,14.998288656312125,12.271327082437193
2022-02-16,000040.SZ,49.368533905285126,40.39243683159692
2022-02-16,000041.SZ,18.92821154175835,15.486718534165924
2022-02-16,000042.SZ,12.527866597795617,10.250072670923686
2022-02-16,000043.SZ,30.87736373890746,25.26329760456065
2022-02-16,000044.SZ,24.863556739583508,20.342910059659232
2022-02-16,000045.SZ,37.54115162743764,30.715487695176254
2022-02-16,000046.SZ,43.156579984450715,35.30992907818695
2022-02-16,000047.SZ,23.101000746269836,18.900818792402593
2022-02-16,000048.SZ,44.88079666072799,36.720651813322895
2022-02-16,000049.SZ,19.7682741310636,16.174042470870216
2022-02-16,000050.SZ,27.58537163075943,22.569849516075895
2022-02-16,000051.SZ,19.346216360845737,15.828722477055601
2022-02-16,000052.SZ,49.46031041230172,40.46752670097413
2022-02-16,000053.SZ,19.475687476985872,15.934653390261166
2022-02-16,000054.SZ,11.322030251825081,9.263479296947793
2022-02-16,000055.SZ,22.636412572808226,18.520701195934002
2022-02-16,000056.SZ,62.43634222497072,51.084280002248775
2022-02-16,000057.SZ,48.953537797352105,40.0528945614699
2022-02-16,000058.SZ,43.60394435651773,35.6759544735145
2022-02-16,000059.SZ,44.04462972639634,36.03651523068791
2022-02-16,000060.SZ,50.27558070255285,41.13456602936142
2022-02-17,000001.SZ,13.220933225274909,10.817127184315835
2022-02-17,000002.SZ,25.60256626124651,20.947554213747143
2022-02-17,000003.SZ,12.658041117570976,10.356579096194434
2022-02-17,000004.SZ,32.40413583372371,26.51247477304667
2022-02-17,000005.SZ,23.492078718546914,19.22079167881111
2022-02-17,000006.SZ,13.171381150476666,10.776584577662726
2022-02-17,000007.SZ,14.758282444258107,12.074958363483905
2022-02-17,000008.SZ,42.85237570595233,35.06103466850645
2022-02-17,000009.SZ,16.286748789038853,13.325521736486333
2022-02-17,000010.SZ,45.18505342774477,36.96958916815481
2022-02-17,000011.SZ,33.10502154914876,27.085926722030802
2022-02-17,000012.SZ,24.78820182626446,20.28125603967092
2022-02-17,000013.SZ,33.71218705012271,27.58269849555494
2022-02-17,000014.SZ,10.798945830068625,8.835501133692512
2022-02-17,000015.SZ,51.90443003673208,42.46726093914443
2022-02-17,000016.SZ,31.6615105719097,25.904872286107935
2022-02-17,000017.SZ,41.077135335267265,33.608565274309576
2022-02-17,000018.SZ,12.742686514614327,10.425834421048085
2022-02-17,000019.SZ,24.22390477869428,19.81955845529532
2022-02-17,000020.SZ,30.345390295980756,24.828046605802438
2022-02-17,000021.SZ,47.178541444644864,38.6006248183458
2022-02-17,000022.SZ,26.92729602225769,22.031424018210835
2022-02-17,000023.SZ,26.268207750753668,21.492169977889365
2022-02-17,000024.SZ,17.424059493950434,14.256048676868536
2022-02-17,000025.SZ,23.44930742940611,19.18579698769591
2022-02-17,000026.SZ,34.472813640023695,28.20502934183757
2022-02-17,000027.SZ,28.141849367058843,23.02514948213905
2022-02-17,000028.SZ,9.366105270610952,7.663177039590779
2022-02-17,000029.SZ,37.23481179971507,30.464846017948688
2022-02-17,000030.SZ,49.1153113851146,40.185254769639215
2022-02-17,000031.SZ,15.355879706479945,12.563901578029045
2022-02-17,000032.SZ,33.03804899369542,27.031130994841707
2022-02-17,000033.SZ,12.96222078865737,10.605453372537848
2022-02-17,000034.SZ,32.905190211460415,26.922428354831247
2022-02-17,000035.SZ,21.024300624077465,17.201700510608834
2022-02-17,000036.SZ,28.55364060815895,23.362069588493686
2022-02-17,000037.SZ,31.240237510034163,25.560194326391585
2022-02-17,000038.SZ,37.32171758258499,30.535950749387716
2022-02-17,000039.SZ,14.974540826539654,12.251897039896079
2022-02-17,000040.SZ,48.14800773177142,39.39382450781298
2022-02-17,000041.SZ,19.250152132410612,15.750124471972317
2022-02-17,000042.SZ,12.263755094737041,10.033981441148487
2022-02-17,000043.SZ,30.022537755017506,24.563894526832506
2022-02-17,000044.SZ,24.376990462118368,19.944810378096847
2022-02-17,000045.SZ,37.33657076418125,30.54810335251193
2022-02-17,000046.SZ,41.73992657875288,34.15084901897963
2022-02-17,000047.SZ,22.600787490046052,18.491553400946767
2022-02-17,000048.SZ,43.497520688400606,35.588880563236856
2022-02-17,000049.SZ,19.16726206385202,15.682305324969834
2022-02-17,000050.SZ,27.36031007683113,22.385708244680014
2022-02-17,000051.SZ,19.263500496437985,15.761045860721987
2022-02-17,000052.SZ,48.82378201626554,39.9467307405809
2022-02-17,000053.SZ,18.820390834094944,15.398501591532225
2022-02-17,000054.SZ,10.948905642619472,8.958195525779567
2022-02-17,000055.SZ,21.802147712919165,17.83812085602477
2022-02-17,000056.SZ,61.185795101610104,50.06110508313554
2022-02-17,000057.SZ,47.51229743016919,38.873697897411155
2022-02-17,000058.SZ,42.90418946709773,35.10342774580723
2022-02-17,000059.SZ,43.47834235727205,35.5731892014044
2022-02-17,000060.SZ,49.96827748145489,40.88313612119036
2022-02-18,000001.SZ,13.52650313427493,11.067138928043125
2022-02-18,000002.SZ,25.475374977612805,20.84348861804684
2022-02-18,000003.SZ,12.815292679054275,10.48523946468077
2022-02-18,000004.SZ,33.9288782375584,27.759991285275056
2022-02-18,000005.SZ,23.7046468344023,19.394711046329153
2022-02-18,000006.SZ,13.564511357386339,11.098236565134275
2022-02-18,000007.SZ,15.093085446762215,12.34888809280545
2022-02-18,000008.SZ,43.96301795798678,35.969741965625545
2022-02-18,000009.SZ,16.6431449618206,13.617118605125944
2022-02-18,000010.SZ,45.59308678477866,37.30343464209163
2022-02-18,000011.SZ,33.36429706958793,27.298061238753757
2022-02-18,000012.SZ,25.05502532306263,20.499566173414877
2022-02-18,000013.SZ,34.768439531568134,28.446905071283016
2022-02-18,000014.SZ,10.970882659121616,8.976176721099502
2022-02-18,000015.SZ,53.0935327245302,43.440163138251975
2022-02-18,000016.SZ,31.6643489524028,25.90719459742047
2022-02-18,000017.SZ,41.55967534614186,34.00337073775243
2022-02-18,000018.SZ,12.82787904998697,10.495537404534794
2022-02-18,000019.SZ,25.045261538518318,20.491577622424078
2022-02-18,000020.SZ,31.171894093784726,25.504276985823864
2022-02-18,000021.SZ,47.806279045284406,39.11422830977815
2022-02-18,000022.SZ,26.880025722798187,21.99274831865306
2022-02-18,000023.SZ,26.49364564371702,21.676619163041195
2022-02-18,000024.SZ,17.55805661707808,14.365682686700247
2022-02-18,000025.SZ,23.94455719415448,19.591001340671845
2022-02-18,000026.SZ,35.02515932929269,28.656948542148566
2022-02-18,000027.SZ,28.092212515859323,22.98453751297581
2022-02-18,000028.SZ,9.466774815509142,7.745543030871115
2022-02-18,000029.SZ,36.59412336004413,29.94064638549065
2022-02-18,000030.SZ,50.63237220386236,41.42648634861465
2022-02-18,000031.SZ,15.255208636511863,12.48153433896425
2022-02-18,000032.SZ,33.82871150231809,27.6780366837148
2022-02-18,000033.SZ,12.637778653940533,10.340000716860436
2022-02-18,000034.SZ,32.638256596961625,26.704028124786785
2022-02-18,000035.SZ,20.89352006282702,17.094698233222104
2022-02-18,000036.SZ,28.7606198743105,23.5314162607995
2022-02-18,000037.SZ,32.94994157257201,26.959043104831643
2022-02-18,000038.SZ,36.476289282245915,29.84423668547393
2022-02-18,000039.SZ,15.38993536109926,12.591765295444848
2022-02-18,000040.SZ,50.25239761838711,41.11559805140763
2022-02-18,000041.SZ,19.96481942075648,16.33485225334621
2022-02-18,000042.SZ,12.887291062770764,10.544147233176078
2022-02-18,000043.SZ,30.52456963697881,24.97464788480084
2022-02-18,000044.SZ,24.187042187050405,19.78939815304124
2022-02-18,000045.SZ,38.986797664131984,31.898288997926166
2022-02-18,000046.SZ,42.698458927201834,34.93510275861968
2022-02-18,000047.SZ,23.08527765370414,18.88795444393975
2022-02-18,000048.SZ,45.59527080357824,37.305221566564015
2022-02-18,000049.SZ,19.132824541665244,15.65412917045338
2022-02-18,000050.SZ,27.870374163393755,22.80303340641307
2022-02-18,000051.SZ,19.75462719317313,16.162876794414377
2022-02-18,000052.SZ,50.12353957212159,41.01016874082675
2022-02-18,000053.SZ,18.65155190380766,15.260360648569904
2022-02-18,000054.SZ,10.997970140572873,8.998339205923259
2022-02-18,000055.SZ,22.377760705259956,18.309076940667236
2022-02-18,000056.SZ,62.043530769222585,50.762888811182115
2022-02-18,000057.SZ,48.40106121677174,39.60086826826778
2022-02-18,000058.SZ,43.87042382069301,35.89398312602155
2022-02-18,000059.SZ,42.966274469942945,35.154224566316955
2022-02-18,000060.SZ,49.53490748752566,40.5285606716119
2022-02-21,000001.SZ,13.724781496252968,11.229366678752427
2022-02-21,000002.SZ,25.212467917879817,20.62838284190167
2022-02-21,000003.SZ,12.896372771620186,10.551577722234697
2022-02-21,000004.SZ,34.575858446468054,28.289338728928406
2022-02-21,000005.SZ,23.53917459824689,19.25932467129291
2022-02-21,000006.SZ,13.918354429676254,11.38774453337148
2022-02-21,000007.SZ,15.302948390606204,12.520594137768713
2022-02-21,000008.SZ,43.51668240718704,35.60455833315303
2022-02-21,000009.SZ,17.422496005164394,14.254769458770868
2022-02-21,000010.SZ,45.747472052536374,37.42974986116612
2022-02-21,000011.SZ,33.46690493434937,27.38201312810403
2022-02-21,000012.SZ,26.097624282794545,21.352601685922806
2022-02-21,000013.SZ,36.07325476703508,29.514481173028702
2022-02-21,000014.SZ,11.11764640954953,9.096256153267797
2022-02-21,000015.SZ,51.92033701332433,42.48027573817445
2022-02-21,000016.SZ,33.055853671481465,27.045698458484836
2022-02-21,000017.SZ,41.563801542741956,34.006746716788875
2022-02-21,000018.SZ,12.835858946946537,10.502066411138076
2022-02-21,000019.SZ,25.416156745059926,20.79503733686721
2022-02-21,000020.SZ,31.999295104647132,26.181241449256742
2022-02-21,000021.SZ,49.309871577958084,40.344440381965704
2022-02-21,000022.SZ,27.748139348017347,22.703023102923282
2022-02-21,000023.SZ,27.10698951980337,22.17844597074821
2022-02-21,000024.SZ,18.039235929035463,14.759374851029015
2022-02-21,000025.SZ,24.66707678655058,20.182153734450473
2022-02-21,000026.SZ,36.33872950763854,29.731687778976987
2022-02-21,000027.SZ,29.003698757337638,23.730298983276246
2022-02-21,000028.SZ,9.747366062231078,7.9751176872799725
2022-02-21,000029.SZ,37.89782684946367,31.00731287683391
2022-02-21,000030.SZ,50.34812618441482,41.193921423612124
2022-02-21,000031.SZ,15.445864111498476,12.637525182135116
2022-02-21,000032.SZ,33.21900613399619,27.17918683690597
2022-02-21,000033.SZ,12.756394508910262,10.437050052744759
2022-02-21,000034.SZ,32.74840846321503,26.794152378994113
2022-02-21,000035.SZ,21.16390228883397,17.31592005450052
2022-02-21,000036.SZ,30.090786319176793,24.619734261144647
2022-02-21,000037.SZ,34.30596856000335,28.06851973091183
2022-02-21,000038.SZ,37.252930231423086,30.479670189346162
2022-02-21,000039.SZ,16.06228948341208,13.141873213700793
2022-02-21,000040.SZ,50.93132214118832,41.67108175188135
2022-02-21,000041.SZ,20.030892707113935,16.3889122149114
2022-02-21,000042.SZ,13.245710886063083,10.837399815869794
2022-02-21,000043.SZ,30.91292265634908,25.29239126428561
2022-02-21,000044.SZ,24.07996142667673,19.701786621826415
2022-02-21,000045.SZ,40.28992722316398,32.96448590986144
2022-02-21,000046.SZ,42.56547386933458,34.82629680218284
2022-02-21,000047.SZ,23.1044878917856,18.903671911460943
2022-02-21,000048.SZ,46.666359752354325,38.18156707010808
2022-02-21,000049.SZ,18.985546420916485,15.53362888984076
2022-02-21,000050.SZ,27.501051477436405,22.500860299720696
2022-02-21,000051.SZ,20.829896974930023,17.0426429794882
2022-02-21,000052.SZ,50.720693634383544,41.4987493372229
2022-02-21,000053.SZ,19.039956354100728,15.578146107900594
2022-02-21,000054.SZ,11.34042377370188,9.27852854211972
2022-02-21,000055.SZ,22.76501607340005,18.625922241872768
2022-02-21,000056.SZ,63.96842916893695,52.33780568367568
2022-02-21,000057.SZ,48.15066541486918,39.39599897580205
2022-02-21,000058.SZ,44.97673174073476,36.799144151510255
2022-02-21,000059.SZ,44.27751507599089,36.227057789447095
2022-02-21,000060.SZ,50.420148510813775,41.252848781574905
2022-02-22,000001.SZ,13.181138425685976,10.78456780283398
2022-02-22,000002.SZ,25.151351982661637,20.578378894904976
2022-02-22,000003.SZ,12.831585375839225,10.498569852959365
2022-02-22,000004.SZ,33.916758687294696,27.750075289604748
2022-02-22,000005.SZ,23.4447394201527,19.18205952557948
2022-02-22,000006.SZ,13.783434446759182,11.27735545643933
2022-02-22,000007.SZ,14.994970900620995,12.268612555053542
2022-02-22,000008.SZ,44.204780757292596,36.167547892330305
2022-02-22,000009.SZ,17.435236580603576,14.265193565948378
2022-02-22,000010.SZ,46.8834162241467,38.3591587288473
2022-02-22,000011.SZ,33.19683581620812,27.16104748598846
2022-02-22,000012.SZ,25.53406965945301,20.89151153955246
2022-02-22,000013.SZ,35.99973721707743,29.45433045033608
2022-02-22,000014.SZ,11.292743277554552,9.239517227090086
2022-02-22,000015.SZ,52.47123197793296,42.93100798194515
2022-02-22,000016.SZ,32.66471119318291,26.725672794422376
2022-02-22,000017.SZ,42.45801814190891,34.73837847974365
2022-02-22,000018.SZ,12.878766700129395,10.537172754651323
2022-02-22,000019.SZ,25.328572452719158,20.723377461315675
2022-02-22,000020.SZ,31.947991517206148,26.13926578680503
2022-02-22,000021.SZ,49.580306722145835,40.5657054999375
2022-02-22,000022.SZ,28.169459538220785,23.04773962218064
